conts_id,conts_ttl,addr,daddr,map_lat,map_lot,telno,conts_sumry,hmpg_addr,crcd_psblty_info,rprs_menu_guid,chdcnr_yn,bsn_hr_guid,packng_psblty_info,parkng_fclt_cn,rsvt_guid,hldy_guid,trtmnt_menu_cn,pet_acmpny_psblty_info,reg_dt
APD21112609212396743,통일호횟집,인천광역시 강화군 삼산면 어류정길212번길 7-6,,37.652474481800,126.333216480300,0329348001,"석모도 민머루해수욕장이 내려다보이는 언덕에 자리 잡은 바다전망이 좋은 활어회 전문점이다. 이곳에서는 광어, 우럭, 농어를 맛깔스럽게 요리해 푸짐한 양과 고급스러운 맛으로 신선한 활어회의 진미를 맛볼 수 있다. 장곶항이라는 작은 항구에서 싱싱한 횟감을 공수하여 활어회는 물론 다양한 제철 해산물을 제공하고 있다. 3~4월에 먹는 주꾸미 샤부샤부, 여름에 먹는 병어 밴댕이, 겨울엔 숭어 자연산 회까지 맛볼 수 있다. 이외에도 식당 주인이 직접 담근 강화 순무김치와 열무김치가 별미이다.",https://blog.naver.com/tong_il_ho,가능,활어회정식,0,09:00~21:00,가능,가능,전화 예약 가능 (032-934-8001),"둘째, 넷째 주 화요일",생우럭탕 / 꽃게탕 / 소라찜 / 물회 / 회덮밥 / 칼국수 등,,2025-10-03 08:30:08.637409000
ITD24102213470224698,강화풍물시장 식품위생우수업소,인천 강화군 강화읍 중앙로 17-9,,37.741425000000,126.492843000000,,,,,, ,,,가능 (257대),,"매월 첫째, 셋째주 월요일 (단, 장날 또는 공휴일인 경우 익일 휴무)",,,2025-10-03 08:30:08.637409000
APD21112609215247065,원두막가든,인천광역시 강화군 길상면 전등사로 60,,37.633732231200,126.492205216100,0329377887,인천 강화군에 위치한 원두막가든은 한 자리를 20여 년 이상 지켜왔다. 그만큼 정통이 풍부한 곳이다. 깨끗하고 쾌적한 환경 속에서 영양을 골고루 먹여 사육된 무공해 돼지고기와 친환경 농산물이 있는 음식점이라고 알려져 있다. 강화의 특색음식으로 하얗고 감칠맛 나는 국물이 명품인 젓국 갈비 전골과 숯불 돼지갈비가 유명하다. 친환경 농산물 새싹으로 준비한 새싹 비빔밥과 새싹 냉면도 많은 사람이 찾는 메뉴라고 한다.,,가능,젓국갈비전골,0,10:00~21:00<br>평일 브레이크 타임 14:30~17:00<br>주말 브레이크 타임 15:00~15:30<br>라스트오더 20:00,가능(일부 메뉴),가능,전화 예약 가능 (032-937-7887),매주 수요일,젓국갈비전골  / 자연포크 / 강화순무 시래기 정식 / 생오겹살 외,,2025-10-03 08:30:08.637409000
APD21112609195975235,신아리랑,인천광역시 강화군 강화읍 강화대로409번길 4-3,,37.746221775500,126.485399924700,0329332025,"강화도 시내에 있는 강화 향토음식인 젓국갈비 맛집이다. 젓국갈비는 갈비가 아니라 예부터 강화에서 먹던 토속음식인데 전골의 일종이다. 고려 무신정권 시기, 몽골에 대항하기 위해 강화도로 수도를 옮겼을 때 왕의 수라상에 올릴 음식이 마땅치 않아 강화의 특산물을 모아 만든 것이 유래라고 한다. 젓국갈비는 먼저 새우젓, 양파, 무, 다시마, 순무를 넣고 육수를 만들고 여기에 돼지갈비, 감자, 단호박, 버섯을 넣어 끓이면 완성되고, 시원하고 담백한 맛이 일품이다. 이 밖에도 돌솥국밥, 제육볶음 등이 준비되어 있다. <br>주변 관광지로는 성공회 강화성당, 용흥궁, 고려궁지 등이 있다.",,가능,젓국갈비,0,09:00 ~ 15:00(라스트 오더 14:30),,가능,전화 예약 가능 (032-933-2025),매주 수요일,젓국갈비 / 돌솥국밥 / 제육볶음 외,,2025-10-03 08:30:08.637409000
APD22012710000715495,두메칼국수만두,"인천광역시 옹진군 백령면 백령로 (293, 인어궁)",,37.971601435600,124.716073912000,,쉽게 찾아볼 수 없는 로컬 맛집을 어렵게 찾아다닌 당신께 추천하는 맛집이다. 두메칼국수는 백령도의 토속음식인 짠지떡을 맛볼 수 있는 식당이다. 그 외에도 굴이 잔뜩 들어간 메밀 칼국수는 보양음식으로 제격이다. 만두국에는 홍합이 많이 들어있어 홍합특유의 시원한 국물 맛을 느낄 수 있다. 이 모든 음식들은 가격이 비싸지 않아 누구나 쉽게 접근할 수 있다는 장점이 있다.,,가능,,0,09:30 ~ 16:00,,,,연중무휴,,,2025-10-03 08:30:08.637409000
APD23121210001346532,스타파이브 카페,인천광역시 중구 공항서로 133-1,,37.439567658400,126.431718891500,,"스타파이브 카페는 인천 중구 덕교동에 있다. 인천국제공항 비행기 활주로가 보이는 카페로 잘 알려져 있다. 오성산을 배경으로 한 스타파이브 카페는 자연 친화적인 설계가 돋보이며 단체 모임, 대관이 가능하고 넓은 주차장을 갖추고 있다. 내부는 1, 2층으로 구성되어 있고 계단식 좌석도 마련되어 있다. 아메리카노, 카페라떼, 카라멜마끼아또 등 다양한 커피와 유기농 재료를 엄선하여 건강하고 맛있는 과일 케이크, 초코크루와상, 버터프레첼 등의 베이커리류도 판매하고 있다. 이곳은 외부에 2개의 포토존이 있다. 외부는 3층까지 있는데 흔들의자와 테이블이 마련되어 있다. 이 카페의 인근에는 영종도 마시안 해변, 캠핑장, 골프장 등이 있어 연계 관광이 가능하다.",https://blog.naver.com/starfive_cafe,가능,얼그레이 밀크티,1,평일 10:30~19:30<br>주말 10:00~22:00,가능,있음 / 주차요금 없음,예약 가능,연중무휴,얼그레이 밀크티 / 뉴욕 블랙퍼스트 / 헤이즐넛 라떼 / 핑크 레몬 에이드 / 착즙주스 외,,2025-10-03 08:30:08.637409000
APD21112609193087780,동해해물탕,인천광역시 부평구 부평문화로 108,,37.494072095100,126.728240319400,0325145649,부평 해물명가 동해해물탕은 해물 요리 전문점이다. 해물탕 거리 초입에 있어 찾기가 쉽다. 내부가 넓고 쾌적하여 각종 모임에도 좋다. 해물탕 주문이 들어가면 기본적으로 홍합탕이 제공되어 식전 대기 시간을 지루하지 않게 보낼 수 있다. 해물탕의 칼칼한 맛은 물론이거니와 양 또한 푸짐하므로 인천에 간다면 들러볼 맛집으로 추천한다.,,가능,해물탕,0,10:00~24:00,가능(일부 메뉴),가능,전화 예약 가능 (032-514-5649),설·추석 연휴,해물탕 / 해물찜 / 아구탕 / 아구찜 / 꽃게탕 / 꽃게찜 외,,2025-10-03 08:30:08.637409000
APD21112609184199618,까르본,인천광역시 연수구 앵고개로87번길 44-19,,37.414735574700,126.655038089000,0328329449,까르본은 송도 라마다 호텔 인근에 있는 양고기 요리 전문점이다. 직화 복사열 방식으로 직접 구워 드실 수 있는 품질 좋은 냉장 호주산 양고기만 취급한다. 실내는 넓고 좌석 간 간격이 넓어서 각종 모임 장소로도 좋다. 대표 메뉴는 다양한 부위를 맛볼 수 있는 모듬 세트와 양시레기탕전골이다. 특히 시레기탕 전골은 양구에서 생산한 좋은 시레기를 사용하여 손님들에게 인기가 좋다.,,가능,프리미엄 양고기,0,17:00~23:00,,가능,전화 예약 문의 (032-832-9449),매주 일요일,양프렌치랙 / 양숄더랙 / 모듬 구이 / 양시레기탕전골 등,,2025-10-03 08:30:08.637409000
APD21112609214781027,초애 삼계탕,인천광역시 서구 담지로86번길 16,(청라동),37.537529751400,126.661597966100,,"인천서구 청라에 위치한 초애 삼계탕 초애삼계탕의 모든 삼계탕 육수는 심마니가 직접 채취한 자연산야초 24가지의 액기스를 추출하여 육수로 사용한다. 뚝배기에 정성을 다해 보약을 담았다.<br>삼계탕에는 대추, 인삼, 마늘 등을 비롯한 다양한 재료가 들어가서 이것들을 닭과 함께 섭취하면 혈액순환이 촉진되고 피로가 회복되어 원기회복에 효과가 좋다고 한다. 장뇌전복삼계탕 심마니가 직접 채취한 자연산야초 24가지의 액기스를 추출하여 육수로 사용한다.",,가능,약초삼계탕,0,11:00~21:00,,가능,,연중무휴,사골 삼계탕 / 산삼배양근 더덕튀김 / 장뇌삼계탕 / 카레삼계탕 등,,2025-10-03 08:30:08.637409000
APD23021710000792211,경복궁 한옥마을점,인천광역시 연수구 테크노파크로 180,"가동 1층, 2층",37.390304792300,126.638801356700,,"경복궁 한옥마을점은 인천광역시 연수구 송도동에 있는 한식 전문점이다, 현대적인 도심에서 한옥의 멋스러움과 맛있는 음식을 함께 즐길 수 있다. 인천 1호선 센트럴파크 3번 출구와 가깝다<br>프라이빗 한 룸에서 조용하게 식사를 즐길 수 있어 가족 단위나 모임이나 손님 접대 장소로 많이 찾는다. 숯불갈비와 생갈비가 대표 메뉴로 직원들이 직접 굽고 먹기 좋게 잘라준다<br>저녁이면 호수에 비치는 한옥의 모습이 멋지기로 유명하다. <br>한정식과 함께 갈비나 등심을 곁들인 격조 높은 식사를 하기에 믿음이 가는 한식당이다<br>※ 반려동물 동반 불가",http://www.entas.co.kr/,가능,평일런치숯불갈비살 한정식 (점심 특선),0,매일 11:30 - 22:00,가능,있음(발렛파킹) / 주차요금 없음,전화 예약,연중무휴,"한우설화꽃등심 코스, 양념갈비, 한정식, 양갈비, 한우생모둠세트 등",,2025-10-03 08:30:08.637409000
APD21112609133173424,백령면옥 제물포점,인천광역시 미추홀구 석정로 226,(도화동),37.467982261600,126.660458339400,,"인천 미추홀구 제물포역 인근에 위치한 백령도식 냉면 전문점이다. 백령도 토속 음식인 ‘백령 냉면’은 한우 사골로 24시간 육수를 우려 국물 맛이 시원하고 깔끔하다. 거기에 백령도산 메밀가루와 백령도 까나리액젓으로 냉면을 만든다.<br>인생 냉면 맛집으로 인천에서 소문난 곳이며 물냉면과 비빔냉면 두 종류의 냉면만으로도 손님을 끄는 유명한 집이다. 수육과 녹두전도 인기가 많으며 겨울철 계절 메뉴로 사골 떡만둣국도 맛볼 수 있다. TV프로그램 <식신로드> 98회에서 만점을 받았고, 그 외 다수 방송에 소개된 냉면 맛집이다.",,가능,물냉면,0,11:00~21:00 (브레이크타임 15:40~16:30),,가능 (약 10대),전화예약,연중무휴,비빔냉면 / 만두 / 수육 / 빈대떡,,2025-10-03 08:30:08.637409000
APD21112609174367770,CK뉴욕바닷가재,인천광역시 계양구 용마루1길 23,,37.543877700400,126.744273575400,0325438448,"인천 용종동의 CK 뉴욕바닷가재에서는 비교적 저렴한 가격에 다양한 바닷가재 요리를 맛볼 수 있다. 메뉴는 랍스터 양념구이, 버터구이, 찜, 회 이렇게 세 가지 메뉴로 구성되어 있어 입맛에 맞는 조리 방식을 고르면 된다. 사전에 예약할 시 룸에서 개별 식사도 가능하다. 가족과 특별한 날 방문하기 좋은 식당이다. 주문 시 기본 상차림으로 마늘빵과 피클, 동치미, 식전죽, 샐러드 등이 준비가 된다. 랍스터를 다 먹고 나면 식사를 요청하면 되는데 볶음밥과 미역국이 제공이 된다. 그리고 밥을 다 먹고 나면 커피/녹차/매실차 중 음료 선택이 가능하고 손세척용 레몬과 방울토마토까지 후식으로 제공이 된다.",,가능,바닷가재 양념구이,0,11:00~21:00 (준비 시간 15:00~16:00),가능(일부 메뉴),가능<br>요금 (무료),,매주 월요일 <br>※ 12월은 휴무일 없이 운영,바닷가재 매운 양념구이 / 바닷가재 버터구이 / 바닷가재 찜 / 바닷가재 회 등,,2025-10-03 08:30:08.637409000
APD21112609215597932,공항마을,인천광역시 중구 마시란로 46,,37.427032811200,126.420642469400,0327463004,"공항마을은 인천국제공항을 지나 영종도 끝자락에 위치한다. 이곳은 영양굴밥과 해물파전, 바지락칼국수가 맛있는 집으로 특히 영양굴밥은 통통한 굴이 듬뿍 올려져 밥과 함께 돌솥에 나오는데 함께 나오는 양념간장에 비벼 먹으면 고소하면서도 짭짤한 바다 내음을 느낄 수 있는 별미 메뉴이다. 바지락칼국수는 그 국물이 시원하여 남녀노소 누구나 즐기는 음식으로 바지락과 가리비가 같이 들어가서 국물이 달큼하면서도 시원하다. 두툼한 해물파전과 누룽지동동주 한 사발, 바지락칼국수를 먹으면 바다의 맛을 모두 느낄 수 있다. 그 외에도 간장게장과 갈치조림, 꽃게탕 등의 메뉴가 있다. 공항마을은 단층에 노란색의 큰 간판이 눈에 띄는 건물이고 내부는 온돌에 탁자를 놓은 일반적인 한식집의 내부와 같다.",https://www.instagram.com/ghmy1004,가능,영양굴밥,0,09:00~20:40 (마지막 주문 19:50),가능,가능 (30대),전화 예약 문의 (032-746-3004),매주 수요일,고등어구이+돌솥밥 / 간장게장+돌솥밥 / 삼치구이+돌솥밥 등,,2025-10-03 08:30:08.637409000
APD22020810000730827,잔잔한 식탁,"인천광역시 강화군 길상면 삼랑성길 (7, 라인빌딩)",1층,37.638789964100,126.491555134900,,"잔잔한 식탁은 강화 금품양조장 바로 앞에 위치한 한식당이다. 강화도 특산물로 만든 요리와 한국 전통주를 소개하는 매장으로 낮에는 밥상, 저녁에는 술상으로 식사를 즐길 수 있는 곳이다. 또한 갈비찜이 맛있기로 유명한 로컬 맛집이다. 신선한 재료로 정성껏 준비한 다양한 메뉴를 제공하며, 편안한 분위기 속에서 맛있는 음식을 즐길 수 있는 공간이다.",https://www.instagram.com/janjan_table,가능,쏙쏙 갈비찜,0,- 11:00~21:00<br>- 준비 시간 15:00~17:00<br>- 마지막 주문 20:00,,불가능,,매주 수요일,쑥쑥 김치찜 / 쓱싹 제육볶음 / 새참도시락,,2025-10-03 08:30:08.637409000
APD21112609223388357,종가집게장전문점,인천광역시 연수구 능허대로267번길 18,,37.413096873000,126.654885370800,0328327263,"종가집게장은 송도유원지 인근의 내로라하는 게장요리 전문점 중 하나이다. 홀과 별실이 나란한 내부는 고풍스러운 분위기이며 평일 낮에도 손님이 북적일 정도다. 대표 메뉴인 게장정식은 알이 통통한 암게를 사용하는데 간장게장 특유의 짭조름한 맛이 입맛을 돋운다. 그 밖에 아귀찜, 꽃게탕, 갈치구이를 맛볼 수 있다.",,가능,게장정식,0,10:00~21:30,가능,가능 (25대),전화 예약 문의 (032-832-7263),연중무휴,갈치구이정식 / 아귀찜 / 꽃게탕 등,,2025-10-03 08:30:08.637409000
APD21112609144203070,시골집,인천광역시 미추홀구 경인남길30번길 45-1,,37.451970172800,126.657047984500,0328722867,"시골집은 인천광역시 미추홀구 인하대학교 후문에 자리한 한식 전문점이다. 대학가 맛집으로 알려진 이곳은 맛과 양이 푸짐한 음식을 저렴한 가격에 맛볼 수 있는 특징이 있다. 가장 인기 있는 메뉴는 양푼이김치찌개로 얼큰하고 든든하게 먹을 수 있다. 이외에 닭볶음탕, 닭한마리, 감자전, 두부김치 등 다양한 메뉴를 취급한다. 또한 이곳은 식후에 디저트를 제공해 주는데 바닐라 아이스크림, 커피, 죠리퐁의 조합을 맛볼 수 있다.",,,김치찌개,0,11:00~01:00,,불가능,,매주 토요일~일요일,닭볶음탕 / 뼈해장국 / 돈까스 / 뚝배기불고기 / 해물순두부 등,,2025-10-03 08:30:08.637409000
APD21112609213780413,[백년가게]삼화정,인천광역시 남동구 남동대로922번길 14,,37.464664061500,126.709056777600,,"중소벤처기업부 2019년도 ‘백년가게’로 선정되었다. 해장국의 원조라고 불리는 인천에서도 삼화정은 35년간 24시간 연중무휴 운영으로 육개장을 대표 메뉴로 판매하고 있는 곳이다. 생고기의 구입과 검수, 거래처는 대표자가 직접 관리함으로서 최상의 품질로 유지관리하여 높은 수준의 육개장을 맛볼 수 있다.",,,해장국,0,상시 개방,,가능,,연중무휴,육개장 / 꽃등심 / 불고기 / 육회 등,,2025-10-03 08:30:08.637409000
APD22022310000657382,엠클리프,인천광역시 중구 마시란로 51-30,,37.425899597300,126.419937009600,,엠클리프는 영종도에 위치한 석양이 아름다운 카페다. 절벽 위에 위치해 드넓은 바다가 보이는 환상의 뷰를 만끽하며 커피를 즐길 수 있다. 이곳의 대표메뉴는 엠클리프 돌체라테이며 커피메뉴와 라테 등 음료 메뉴 그리고 아이스크림과 갓 구운 빵도 준비되어 있다. 카페 전용 주차장이 있어 더욱 편리하게 쉴 수 있으며 매장 내부에는 좌석 수 가 많아 단체로도 이용이 가능하다.,https://www.instagram.com/cafe_m_cliff/,,엠클리프 돌체라떼,0,- 평일 10:00~21:00<br>- 주말 10:00~22:00,,가능 <br>요금 (무료),,연중무휴,아메리카노 / 딸기요거트스무디 / 상하목장 아이스크림 등,,2025-10-03 08:30:08.637409000
